timestamp (s),stimuli
31.6819661934731,0
31.8259751307162,0
31.9699840679593,0
32.1139930052024,0
32.2580019424454,0
32.4020108796884,0
32.5460198169315,0
32.6900287541746,0
32.8340376914176,0
32.9780466286607,0
33.1220555659037,0
33.2660645031468,0
33.4100734403899,0
33.5540823776329,0
33.698091314876,0
33.8421002521191,0
33.9861091893621,0
34.1301181266052,0
34.2741270638483,0
34.4181360010913,0
34.5621449383343,0
34.7061538755774,0
34.8501628128205,0
34.9941717500635,0
35.1381806873065,0
35.2821896245496,0
35.4261985617927,0
35.5702074990357,0
35.7142164362788,0
35.8582253735219,0
36.0022343107649,0
36.146243248008,0
36.2902521852511,0
36.4342611224941,0
36.5782700597372,0
36.7222789969802,0
36.8662879342233,0
37.0102968714664,0
37.1543058087095,0
37.2983147459524,0
37.4423236831955,0
37.5863326204386,0
37.7303415576817,0
37.8743504949247,0
38.0183594321678,0
38.1623683694108,0
38.3063773066539,0
38.450386243897,0
38.59439518114,0
38.7384041183831,0
38.8824130556261,0
39.0264219928692,0
39.1704309301123,0
39.3144398673553,0
39.4584488045983,0
39.6024577418414,0
39.7464666790845,0
39.8904756163276,0
40.0344845535706,0
40.1784934908137,0
40.3225024280567,0
40.4665113652998,0
40.6105203025429,0
40.7545292397859,0
40.898538177029,0
41.0425471142721,0
41.1865560515151,0
41.3305649887582,0
41.4745739260012,0
41.6185828632443,0
41.7625918004873,0
41.9066007377304,0
42.0506096749735,0
42.1946186122165,0
42.3386275494595,0
42.4826364867026,0
42.6266454239457,0
42.7706543611887,0
42.9146632984318,0
43.0586722356749,0
43.2026811729179,0
43.346690110161,0
43.490699047404,0
43.6347079846471,0
43.7787169218902,0
43.9227258591332,0
44.0667347963763,0
44.2107437336193,0
44.3547526708624,0
44.4987616081054,0
44.6427705453485,0
44.7867794825916,0
44.9307884198346,0
45.0747973570777,0
45.2188062943208,0
45.3628152315638,0
45.5068241688069,0
45.6508331060499,0
45.794842043293,0
45.9388509805361,0
46.0828599177792,0
46.2268688550222,0
46.3708777922652,0
46.5148867295083,0
46.6588956667514,0
46.8029046039944,0
46.9469135412374,0
47.0909224784805,0
47.2349314157236,0
47.3789403529667,0
47.5229492902097,0
47.6669582274528,0
47.8109671646959,0
47.9549761019389,0
48.098985039182,0
48.2429939764251,0
48.3870029136681,0
48.5310118509111,0
48.6750207881542,0
48.8190297253973,0
48.9630386626403,0
49.1070475998833,0
49.2510565371264,0
49.3950654743695,0
49.5390744116125,0
49.6830833488556,0
49.8270922860987,0
49.9711012233417,0
50.1151101605848,0
50.2591190978279,0
50.4031280350709,0
50.547136972314,0
50.691145909557,0
50.8351548468001,0
50.9791637840432,0
51.1231727212862,0
51.2671816585292,0
51.4111905957723,0
51.5551995330154,0
51.6992084702585,0
51.8432174075015,0
51.9872263447446,0
52.1312352819876,0
52.2752442192307,0
52.4192531564738,0
52.5632620937168,0
52.7072710309599,0
52.8512799682029,0
52.995288905446,0
53.1392978426891,0
53.2833067799321,0
53.4273157171751,0
53.5713246544182,0
53.7153335916613,0
53.8593425289044,0
54.0033514661474,0
54.1473604033905,0
54.2913693406335,0
54.4353782778766,0
54.5793872151197,0
54.7233961523627,0
54.8674050896058,0
55.0114140268489,0
55.1554229640919,0
55.2994319013349,0
55.443440838578,0
55.5874497758211,0
55.7314587130641,0
55.8754676503072,0
56.0194765875502,0
56.1634855247933,0
56.3074944620363,0
56.4515033992794,0
56.5955123365225,0
56.7395212737655,0
56.8835302110086,0
57.0275391482517,0
57.1715480854947,0
57.3155570227378,0
57.4595659599808,0
57.6035748972239,0
57.747583834467,0
57.89159277171,0
58.0356017089531,0
58.1796106461961,0
58.3236195834392,0
58.4676285206822,0
58.6116374579253,0
58.7556463951684,0
58.8996553324114,0
59.0436642696545,0
59.1876732068976,0
59.3316821441406,0
59.4756910813837,0
59.6197000186267,0
59.7637089558698,0
59.9077178931129,0
60.051726830356,0
60.1957357675989,0
60.339744704842,0
60.4837536420851,0
60.6277625793282,0
60.7717715165712,0
60.9157804538142,0
61.0597893910573,0
61.2037983283004,0
61.3478072655435,0
61.4918162027865,0
61.6358251400296,0
61.7798340772727,0
61.9238430145157,0
62.0678519517588,0
62.2118608890019,0
62.3558698262449,0
62.4998787634879,0
62.643887700731,0
62.7878966379741,0
62.9319055752171,0
63.0759145124601,0
63.2199234497032,0
63.3639323869463,0
63.5079413241893,0
63.6519502614324,0
63.7959591986755,0
63.9399681359185,0
64.0839770731616,0
64.2279860104047,0
64.3719949476477,0
64.5160038848908,0
64.6600128221338,0
64.8040217593769,0
64.94803069662,0
65.092039633863,0
65.236048571106,0
65.3800575083491,0
65.5240664455922,0
65.6680753828353,0
65.8120843200783,0
65.9560932573214,0
66.1001021945644,0
66.2441111318075,0
66.3881200690506,0
66.5321290062936,0
66.6761379435367,0
66.8201468807798,0
66.9641558180228,0
67.1081647552659,0
67.2521736925089,0
67.3961826297519,0
67.540191566995,0
67.6842005042381,0
67.8282094414811,0
67.9722183787242,0
68.1162273159673,0
68.2602362532103,0
68.4042451904534,0
68.5482541276964,0
68.6922630649395,0
68.8362720021826,0
68.9802809394257,0
69.1242898766687,0
69.2682988139117,0
69.4123077511548,0
69.5563166883979,0
69.7003256256409,0
69.844334562884,0
69.988343500127,0
70.1323524373701,0
70.2763613746131,0
70.4203703118562,0
70.5643792490993,0
70.7083881863423,0
70.8523971235854,0
70.9964060608285,0
71.1404149980715,0
71.2844239353146,0
71.4284328725576,0
71.5724418098007,0
71.7164507470438,0
71.8604596842868,0
72.0044686215298,0
72.1484775587729,0
72.292486496016,0
72.436495433259,0
72.5805043705021,0
72.7245133077452,0
72.8685222449882,0
73.0125311822313,0
73.1565401194744,0
73.3005490567174,0
73.4445579939605,0
73.5885669312035,0
73.7325758684466,0
73.8765848056897,0
74.0205937429328,0
74.1646026801757,0
74.3086116174188,0
74.4526205546619,0
74.596629491905,0
74.740638429148,0
74.8846473663911,0
75.0286563036341,0
75.1726652408772,0
75.3166741781203,0
75.4606831153633,0
75.6046920526064,0
75.7487009898495,0
75.8927099270925,0
76.0367188643356,0
76.1807278015786,0
76.3247367388217,0
76.4687456760647,0
76.6127546133078,0
76.7567635505509,0
76.9007724877939,0
77.0447814250369,0
77.18879036228,0
77.3327992995231,0
77.4768082367661,0
77.6208171740092,0
77.7648261112523,0
77.9088350484953,0
78.0528439857384,0
78.1968529229815,0
78.3408618602245,0
78.4848707974676,0
78.6288797347106,0
78.7728886719537,0
78.9168976091968,0
79.0609065464398,0
79.2049154836828,0
79.3489244209259,0
79.492933358169,0
79.6369422954121,0
79.7809512326551,0
79.9249601698982,0
80.0689691071412,0
80.2129780443843,0
80.3569869816273,0
80.5009959188704,0
80.6450048561135,0
80.7890137933566,0
80.9330227305996,0
81.0770316678426,0
81.2210406050857,0
81.3650495423287,0
81.5090584795718,0
81.6530674168149,0
81.7970763540579,0
81.941085291301,0
82.0850942285441,0
82.2291031657871,0
82.3731121030302,0
82.5171210402732,0
82.6611299775163,0
82.8051389147594,0
82.9491478520025,0
83.0931567892455,0
83.2371657264885,0
83.3811746637316,0
83.5251836009747,0
83.6691925382177,0
83.8132014754607,0
83.9572104127038,0
84.1012193499469,0
84.2452282871899,0
84.389237224433,0
84.5332461616761,0
84.6772550989191,0
84.8212640361622,0
84.9652729734053,0
85.1092819106483,0
85.2532908478914,0
85.3972997851344,0
85.5413087223775,0
85.6853176596206,0
85.8293265968636,0
85.9733355341066,0
86.1173444713497,0
86.2613534085928,0
86.4053623458358,0
86.5493712830789,0
86.693380220322,0
86.837389157565,0
86.9813980948081,0
87.1254070320512,0
87.2694159692942,0
87.4134249065373,0
87.5574338437803,0
87.7014427810234,0
87.8454517182665,0
87.9894606555095,0
88.1334695927525,0
88.2774785299956,0
88.4214874672387,0
88.5654964044818,0
88.7095053417248,0
88.8535142789679,0
88.9975232162109,0
89.141532153454,0
89.2855410906971,0
89.4295500279401,0
89.5735589651832,0
89.7175679024263,0
89.8615768396693,0
90.0055857769124,0
90.1495947141554,0
90.2936036513985,0
90.4376125886415,0
90.5816215258846,0
90.7256304631277,0
90.8696394003707,0
91.0136483376137,0
91.1576572748568,0
91.3016662120999,0
91.4456751493429,0
91.589684086586,0
91.7336930238291,0
91.8777019610721,0
92.0217108983152,0
92.1657198355582,0
92.3097287728013,0
92.4537377100444,0
92.5977466472874,0
92.7417555845305,0
92.8857645217735,0
93.0297734590166,0
93.1737823962596,0
93.3177913335027,0
93.4618002707458,0
93.6058092079888,0
93.7498181452319,0
93.893827082475,0
94.037836019718,0
94.1818449569611,0
94.3258538942041,0
94.4698628314472,0
94.6138717686903,0
94.7578807059334,0
94.9018896431764,0
95.0458985804194,0
95.1899075176625,0
95.3339164549056,0
95.4779253921486,0
95.6219343293917,0
95.7659432666347,0
95.9099522038778,0
96.0539611411209,0
96.1979700783639,0
96.341979015607,0
96.48598795285,0
96.6299968900931,0
96.7740058273362,0
96.9180147645793,0
97.0620237018222,0
97.2060326390653,0
97.3500415763084,0
97.4940505135515,0
97.6380594507945,0
97.7820683880375,0
97.9260773252806,0
98.0700862625237,0
98.2140951997667,0
98.3581041370098,0
98.5021130742529,0
98.6461220114959,0
98.790130948739,0
98.9341398859821,0
99.0781488232251,0
99.2221577604682,0
99.3661666977112,0
99.5101756349543,0
99.6541845721974,0
99.7981935094404,0
99.9422024466834,0
100.086211383927,0
100.23022032117,0
100.374229258413,0
100.518238195656,0
100.662247132899,0
100.806256070142,0
100.950265007385,0
101.094273944628,0
101.238282881871,0
101.382291819114,0
101.526300756357,0
101.6703096936,0
101.814318630843,0
101.958327568086,0
102.102336505329,0
102.246345442572,0
102.390354379816,0
102.534363317059,0
102.678372254302,0
102.822381191545,0
102.966390128788,0
103.110399066031,0
103.254408003274,0
103.398416940517,0
103.54242587776,0
103.686434815003,0
103.830443752246,0
103.974452689489,0
104.118461626732,0
104.262470563975,0
104.406479501218,0
104.550488438461,0
104.694497375704,0
104.838506312948,0
104.982515250191,0
105.126524187434,0
105.270533124677,0
105.41454206192,0
105.558550999163,0
105.702559936406,0
105.846568873649,0
105.990577810892,0
106.134586748135,0
106.278595685378,0
106.422604622621,0
106.566613559864,0
106.710622497107,0
106.85463143435,0
106.998640371593,0
107.142649308836,0
107.28665824608,0
107.430667183323,0
107.574676120566,0
107.718685057809,0
107.862693995052,0
108.006702932295,0
108.150711869538,0
108.294720806781,0
108.438729744024,0
108.582738681267,0
108.72674761851,0
108.870756555753,0
109.014765492996,0
109.158774430239,0
109.302783367482,0
109.446792304725,0
109.590801241968,0
109.734810179212,0
109.878819116455,0
110.022828053698,0
110.166836990941,0
110.310845928184,0
110.454854865427,0
110.59886380267,0
110.742872739913,0
110.886881677156,0
111.030890614399,0
111.174899551642,0
111.318908488885,0
111.462917426128,0
111.606926363371,0
111.750935300614,0
111.894944237857,0
112.038953175101,0
112.182962112344,0
112.326971049587,0
112.47097998683,0
112.614988924073,0
112.758997861316,0
112.903006798559,0
113.047015735802,0
113.191024673045,0
113.335033610288,0
113.479042547531,0
113.623051484774,0
113.767060422017,0
113.91106935926,0
114.055078296503,0
114.199087233746,0
114.343096170989,0
114.487105108232,0
114.631114045476,0
114.775122982719,0
114.919131919962,0
115.063140857205,0
115.207149794448,0
115.351158731691,0
115.495167668934,0
115.639176606177,0
115.78318554342,0
115.927194480663,0
116.071203417906,0
116.215212355149,0
116.359221292392,0
116.503230229635,0
116.647239166878,0
116.791248104121,0
116.935257041365,0
117.079265978608,0
117.223274915851,0
117.367283853094,0
117.511292790337,0
117.65530172758,0
117.799310664823,0
117.943319602066,0
118.087328539309,0
118.231337476552,0
118.375346413795,0
118.519355351038,0
118.663364288281,0
118.807373225524,0
118.951382162767,0
119.09539110001,0
119.239400037254,0
119.383408974497,0
119.52741791174,0
119.671426848983,0
119.815435786226,0
119.959444723469,0
120.103453660712,0
120.247462597955,0
120.391471535198,0
120.535480472441,0
120.679489409684,0
120.823498346927,0
120.96750728417,0
121.111516221413,0
121.255525158656,0
121.399534095899,0
121.543543033142,0
121.687551970385,0
121.831560907629,0
121.975569844872,0
122.119578782115,0
122.263587719358,0
122.407596656601,0
122.551605593844,0
122.695614531087,0
122.83962346833,0
122.983632405573,0
123.127641342816,0
123.271650280059,0
123.415659217302,0
123.559668154545,0
123.703677091788,0
123.847686029031,0
123.991694966274,0
124.135703903518,0
124.279712840761,0
124.423721778004,0
124.567730715247,0
124.71173965249,0
124.855748589733,0
124.999757526976,0
125.143766464219,0
125.287775401462,0
125.431784338705,0
125.575793275948,0
125.719802213191,0
125.863811150434,0
126.007820087677,0
126.15182902492,0
126.295837962163,0
126.439846899406,0
126.58385583665,0
126.727864773893,0
126.871873711136,0
127.015882648379,0
127.159891585622,0
127.303900522865,0
127.447909460108,0
127.591918397351,0
127.735927334594,0
127.879936271837,0
128.02394520908,0
128.167954146323,0
128.311963083566,0
128.455972020809,0
128.599980958052,0
128.743989895295,0
128.887998832538,0
129.032007769782,0
129.176016707025,0
129.320025644268,0
129.464034581511,0
129.608043518754,0
129.752052455997,0
129.89606139324,0
130.040070330483,0
130.184079267726,0
130.328088204969,0
130.472097142212,0
130.616106079455,0
130.760115016698,0
130.904123953941,0
131.048132891184,0
131.192141828427,0
131.33615076567,0
131.480159702914,0
131.624168640157,0
131.7681775774,0
131.912186514643,0
132.056195451886,0
132.200204389129,0
132.344213326372,0
132.488222263615,0
132.632231200858,0
132.776240138101,0
132.920249075344,0
133.064258012587,0
133.20826694983,0
133.352275887073,0
133.496284824316,0
133.640293761559,0
133.784302698803,0
133.928311636046,0
134.072320573289,0
134.216329510532,0
134.360338447775,0
134.504347385018,0
134.648356322261,0
134.792365259504,0
134.936374196747,0
135.08038313399,0
135.224392071233,0
135.368401008476,0
135.512409945719,0
135.656418882962,0
135.800427820205,0
135.944436757448,0
136.088445694691,0
136.232454631935,0
136.376463569178,0
136.520472506421,0
136.664481443664,0
136.808490380907,0
136.95249931815,0
137.096508255393,0
137.240517192636,0
137.384526129879,0
137.528535067122,0
137.672544004365,0
137.816552941608,0
137.960561878851,0
138.104570816094,0
138.248579753337,0
138.39258869058,0
138.536597627823,0
138.680606565067,0
138.82461550231,0
138.968624439553,0
139.112633376796,0
139.256642314039,0
139.400651251282,0
139.544660188525,0
139.688669125768,0
139.832678063011,0
139.976687000254,0
140.120695937497,0
140.26470487474,0
140.408713811983,0
140.552722749226,0
140.696731686469,0
140.840740623712,0
140.984749560955,0
141.128758498199,0
141.272767435442,0
141.416776372685,0
141.560785309928,0
141.704794247171,0
141.848803184414,0
141.992812121657,0
142.1368210589,0
142.280829996143,0
142.424838933386,0
142.568847870629,0
142.712856807872,0
142.856865745115,0
143.000874682358,0
143.144883619601,0
143.288892556844,0
143.432901494088,0
143.576910431331,0
143.720919368574,0
143.864928305817,0
144.00893724306,0
144.152946180303,0
144.296955117546,0
144.440964054789,0
144.584972992032,0
144.728981929275,0
144.872990866518,0
145.016999803761,0
145.161008741004,0
145.305017678247,0
145.44902661549,0
145.593035552733,0
145.737044489976,0
145.88105342722,0
146.025062364463,0
146.169071301706,0
146.313080238949,0
146.457089176192,0
146.601098113435,0
146.745107050678,0
146.889115987921,0
147.033124925164,0
147.177133862407,0
147.32114279965,0
147.465151736893,0
147.609160674136,0
147.753169611379,0
147.897178548622,0
148.041187485865,0
148.185196423108,0
148.329205360352,0
148.473214297595,0
148.617223234838,0
148.761232172081,0
148.905241109324,0
149.049250046567,0
149.19325898381,0
149.337267921053,0
149.481276858296,0
149.625285795539,0
149.769294732782,0
149.913303670025,0
150.057312607268,0
150.201321544511,0
150.345330481754,0
150.489339418997,0
150.633348356241,0
150.777357293484,0
150.921366230727,0
151.06537516797,0
151.209384105213,0
151.353393042456,0
151.497401979699,0
151.641410916942,0
151.785419854185,0
151.929428791428,0
152.073437728671,0
152.217446665914,0
152.361455603157,0
152.5054645404,0
152.649473477643,0
152.793482414886,0
152.937491352129,0
153.081500289373,0
153.225509226616,0
153.369518163859,0
153.513527101102,0
153.657536038345,0
153.801544975588,0
153.945553912831,0
154.089562850074,0
154.233571787317,0
154.37758072456,0
154.521589661803,0
154.665598599046,0
154.809607536289,0
154.953616473532,0
155.097625410775,0
155.241634348018,0
155.385643285261,0
155.529652222505,0
155.673661159748,0
155.817670096991,0
155.961679034234,0
156.105687971477,0
156.24969690872,0
156.393705845963,0
156.537714783206,0
156.681723720449,0
156.825732657692,0
156.969741594935,0
157.113750532178,0
157.257759469421,0
157.401768406664,0
157.545777343907,0
157.68978628115,0
157.833795218394,0
157.977804155637,0
158.12181309288,0
158.265822030123,0
158.409830967366,0
158.553839904609,0
158.697848841852,0
158.841857779095,0
158.985866716338,0
159.129875653581,0
159.273884590824,0
159.417893528067,0
159.56190246531,0
159.705911402553,0
159.849920339796,0
159.993929277039,0
160.137938214282,0
160.281947151526,0
160.425956088769,0
160.569965026012,0
160.713973963255,0
160.857982900498,0
161.001991837741,0
161.146000774984,0
161.290009712227,0
161.43401864947,0
161.578027586713,0
161.722036523956,0
161.866045461199,0
162.010054398442,0
162.154063335685,0
162.298072272928,0
162.442081210171,0
162.586090147414,0
162.730099084658,0
162.874108021901,0
163.018116959144,0
163.162125896387,0
163.30613483363,0
163.450143770873,0
163.594152708116,0
163.738161645359,0
163.882170582602,0
164.026179519845,0
164.170188457088,0
164.314197394331,0
164.458206331574,0
164.602215268817,0
164.74622420606,0
164.890233143303,0
165.034242080547,0
165.17825101779,0
165.322259955033,0
165.466268892276,0
165.610277829519,0
165.754286766762,0
165.898295704005,0
166.042304641248,0
166.186313578491,0
166.330322515734,0
166.474331452977,0
166.61834039022,0
166.762349327463,0
166.906358264706,0
167.050367201949,0
167.194376139192,0
167.338385076435,0
167.482394013679,0
167.626402950922,0
167.770411888165,0
167.914420825408,0
168.058429762651,0
168.202438699894,0
168.346447637137,0
168.49045657438,0
168.634465511623,0
168.778474448866,0
168.922483386109,0
169.066492323352,0
169.210501260595,0
169.354510197838,0
169.498519135081,0
169.642528072324,0
169.786537009567,0
169.93054594681,0
170.074554884054,0
170.218563821297,0
170.36257275854,0
170.506581695783,0
170.650590633026,0
170.794599570269,0
170.938608507512,0
171.082617444755,0
171.226626381998,0
171.370635319241,0
171.514644256484,0
171.658653193727,0
171.80266213097,0
171.946671068213,0
172.090680005456,0
172.2346889427,0
172.378697879943,0
172.522706817186,0
172.666715754429,0
172.810724691672,0
172.954733628915,0
173.098742566158,0
173.242751503401,0
173.386760440644,0
173.530769377887,0
173.67477831513,0
173.818787252373,0
173.962796189616,0
174.106805126859,0
174.250814064102,0
174.394823001345,0
174.538831938588,0
174.682840875831,0
174.826849813075,0
174.970858750318,0
175.114867687561,0
175.258876624804,0
175.402885562047,0
175.54689449929,0
175.690903436533,0
175.834912373776,0
175.978921311019,0
176.122930248262,0
176.266939185505,0
176.410948122748,0
176.554957059991,0
176.698965997234,0
176.842974934477,0
176.98698387172,0
177.130992808963,0
177.275001746207,0
177.41901068345,0
177.563019620693,0
177.707028557936,0
177.851037495179,0
177.995046432422,0
178.139055369665,0
178.283064306908,0
178.427073244151,0
178.571082181394,0
178.715091118637,0
178.85910005588,0
179.003108993123,0
179.147117930366,0
179.291126867609,0
179.435135804853,0
179.579144742096,0
179.723153679339,0
179.867162616582,0
180.011171553825,0
180.155180491068,0
180.299189428311,0
180.443198365554,0
180.587207302797,0
180.73121624004,0
180.875225177283,0
181.019234114526,0
181.163243051769,0
181.307251989012,0
181.451260926255,0
181.595269863498,0
181.739278800741,0
181.883287737984,0
182.027296675228,0
182.171305612471,0
182.315314549714,0
182.459323486957,0
182.6033324242,0
182.747341361443,0
182.891350298686,0
183.035359235929,0
183.179368173172,0
183.323377110415,0
183.467386047658,0
183.611394984901,0
183.755403922144,0
183.899412859387,0
184.04342179663,0
184.187430733873,0
184.331439671116,0
184.475448608359,0
184.619457545603,0
184.763466482846,0
184.907475420089,0
185.051484357332,0
185.195493294575,0
185.339502231818,0
185.483511169061,0
185.627520106304,0
185.771529043547,0
185.91553798079,0
186.059546918033,0
186.203555855276,0
186.347564792519,0
186.491573729762,0
186.635582667005,0
186.779591604249,0
186.923600541492,0
187.067609478735,0
187.211618415978,0
187.355627353221,0
187.499636290464,0
187.643645227707,0
187.78765416495,0
187.931663102193,0
188.075672039436,0
188.219680976679,0
188.363689913922,0
188.507698851165,0
188.651707788408,0
188.795716725651,0
188.939725662894,0
189.083734600137,0
189.22774353738,0
189.371752474624,0
189.515761411867,0
189.65977034911,0
189.803779286353,0
189.947788223596,0
190.091797160839,0
190.235806098082,0
190.379815035325,0
190.523823972568,0
190.667832909811,0
190.811841847054,0
190.955850784297,0
191.09985972154,0
191.243868658783,0
191.387877596026,0
191.531886533269,0
191.675895470513,0
191.819904407756,0
191.963913344999,0
192.107922282242,0
192.251931219485,0
192.395940156728,0
192.539949093971,0
192.683958031214,0
192.827966968457,0
192.9719759057,0
193.115984842943,0
193.259993780186,0
193.404002717429,0
193.548011654672,0
193.692020591915,0
193.836029529158,0
193.980038466402,0
194.124047403645,0
194.268056340888,0
194.412065278131,0
194.556074215374,0
194.700083152617,0
194.84409208986,0
194.988101027103,0
195.132109964346,0
195.276118901589,0
195.420127838832,0
195.564136776075,0
195.708145713318,0
195.852154650561,0
195.996163587804,0
196.140172525047,0
196.28418146229,0
196.428190399533,0
196.572199336777,0
196.71620827402,0
196.860217211263,0
197.004226148506,0
197.148235085749,0
197.292244022992,0
197.436252960235,0
197.580261897478,0
197.724270834721,0
197.868279771964,0
198.012288709207,0
198.15629764645,0
198.300306583693,0
198.444315520936,0
198.588324458179,0
198.732333395422,0
198.876342332666,0
199.020351269909,0
199.164360207152,0
199.308369144395,0
199.452378081638,0
199.596387018881,0
199.740395956124,0
199.884404893367,0
200.02841383061,0
200.172422767853,0
200.316431705096,0
200.460440642339,0
200.604449579582,0
200.748458516825,0
200.892467454068,0
201.036476391311,0
201.180485328554,0
201.324494265798,0
201.468503203041,0
201.612512140284,0
201.756521077527,0
201.90053001477,0
202.044538952013,0
202.188547889256,0
202.332556826499,0
202.476565763742,0
202.620574700985,0
202.764583638228,0
202.908592575471,0
203.052601512714,0
203.196610449957,0
203.3406193872,0
203.484628324443,0
203.628637261686,0
203.77264619893,0
203.916655136173,0
204.060664073416,0
204.204673010659,0
204.348681947902,0
204.492690885145,0
204.636699822388,0
204.780708759631,0
204.924717696874,0
205.068726634117,0
205.21273557136,0
205.356744508603,0
205.500753445846,0
205.644762383089,0
205.788771320332,0
205.932780257575,0
206.076789194819,0
206.220798132062,0
206.364807069305,0
206.508816006548,0
206.652824943791,0
206.796833881034,0
206.940842818277,0
207.08485175552,0
207.228860692763,0
207.372869630006,0
207.516878567249,0
207.660887504492,0
207.804896441735,0
207.948905378978,0
208.092914316221,0
208.236923253464,0
208.380932190707,0
208.524941127951,0
208.668950065194,0
208.812959002437,0
208.95696793968,0
209.100976876923,0
209.244985814166,0
209.388994751409,0
209.533003688652,0
209.677012625895,0
209.821021563138,0
209.965030500381,0
210.109039437624,0
210.253048374867,0
210.39705731211,0
210.541066249353,0
210.685075186597,0
210.829084123839,0
210.973093061082,0
211.117101998326,0
211.261110935569,0
211.405119872812,0
211.549128810055,0
211.693137747298,0
211.837146684541,0
211.981155621784,0
212.125164559027,0
212.26917349627,0
212.413182433513,0
212.557191370756,0
212.701200307999,0
212.845209245242,0
212.989218182485,0
213.133227119728,0
213.277236056972,0
